Date,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
6_9,20.29871054,20.10603962,19.91336869,19.72069777,19.52802685,19.33535593,19.142685,18.95001408,18.75734316,18.56467223,18.37200131,18.17933039,17.98665946,17.79398854,17.60131762,17.40864669,17.21597577,17.50476118,17.79354658,18.08233199,18.37111739,18.6599028,18.9486882,19.23747361,19.52625901,19.81504442,20.10382982,20.39261523,20.68140064,20.97018604,21.25897145,21.54775685,21.83654226,22.12532766,22.41411307,22.70289847,22.99168388,22.99168388,22.99168388,22.99168388,22.77451035,22.55733683,22.3401633,22.12298977,21.90581624,21.68864272,21.47146919,21.25429566
6_10,21.03712214,20.81994861,20.60277508,20.38560155,20.16842803,19.9512545,19.73408097,19.51690744,19.29973392,19.08256039,18.86538686,18.64821334,18.43103981,18.21386628,17.99669275,17.77951923,17.5623457,17.81755631,18.07276692,18.32797753,18.58318814,18.83839875,19.09360936,19.34881997,19.60403058,19.85924119,20.1144518,20.36966241,20.62487302,20.88008363,21.13529424,21.39050485,21.64571546,21.90092607,22.15613668,22.41134729,22.6665579,22.6665579,22.6665579,22.6665579,22.44847761,22.23039732,22.01231702,21.79423673,21.57615644,21.35807615,21.13999586,20.92191556
6_11,20.70383527,20.48575498,20.26767469,20.0495944,19.8315141,19.61343381,19.39535352,19.17727323,18.95919294,18.74111264,18.52303235,18.30495206,18.08687177,17.86879148,17.65071118,17.43263089,17.2145506,17.51819786,17.82184513,18.12549239,18.42913966,18.73278692,19.03643418,19.34008145,19.64372871,19.94737598,20.25102324,20.5546705,20.85831777,21.16196503,21.4656123,21.76925956,22.07290682,22.37655409,22.68020135,22.98384862,23.28749588,23.28749588,23.28749588,23.28749588,23.05867265,22.82984942,22.60102619,22.37220296,22.14337973,21.9145565,21.68573328,21.45691005
6_12,21.22808682,20.99926359,20.77044036,20.54161713,20.3127939,20.08397067,19.85514744,19.62632421,19.39750098,19.16867775,18.93985453,18.7110313,18.48220807,18.25338484,18.02456161,17.79573838,17.56691515,17.8032614,18.03960765,18.2759539,18.51230015,18.74864639,18.98499264,19.22133889,19.45768514,19.69403139,19.93037764,20.16672389,20.40307014,20.63941639,20.87576264,21.11210888,21.34845513,21.58480138,21.82114763,22.05749388,22.29384013,22.29384013,22.29384013,22.29384013,22.11000028,21.92616042,21.74232057,21.55848072,21.37464086,21.19080101,21.00696116,20.8231213
6_13,20.63928145,20.4554416,20.27160174,20.08776189,19.90392204,19.72008219,19.53624233,19.35240248,19.16856263,18.98472277,18.80088292,18.61704307,18.43320321,18.24936336,18.06552351,17.88168365,17.6978438,17.91959185,18.14133989,18.36308794,18.58483599,18.80658403,19.02833208,19.25008013,19.47182818,19.69357622,19.91532427,20.13707232,20.35882036,20.58056841,20.80231646,21.0240645,21.24581255,21.4675606,21.68930865,21.91105669,22.13280474,22.13280474,22.13280474,22.13280474,21.96036305,21.78792135,21.61547966,21.44303797,21.27059627,21.09815458,20.92571288,20.75327119
6_14,20.5808295,20.4083878,20.23594611,20.06350442,19.89106272,19.71862103,19.54617934,19.37373764,19.20129595,19.02885426,18.85641256,18.68397087,18.51152917,18.33908748,18.16664579,17.99420409,17.8217624,18.03439336,18.24702432,18.45965529,18.67228625,18.88491721,19.09754817,19.31017914,19.5228101,19.73544106,19.94807202,20.16070299,20.37333395,20.58596491,20.79859587,21.01122684,21.2238578,21.43648876,21.64911972,21.86175069,22.07438165,22.07438165,22.07438165,22.07438165,21.90690347,21.73942529,21.57194711,21.40446893,21.23699075,21.06951257,20.90203439,20.73455621
6_15,20.56707803,20.39959985,20.23212167,20.06464349,19.8971653,19.72968712,19.56220894,19.39473076,19.22725258,19.0597744,18.89229622,18.72481804,18.55733986,18.38986168,18.2223835,18.05490532,17.88742714,18.12468951,18.36195187,18.59921424,18.83647661,19.07373897,19.31100134,19.54826371,19.78552607,20.02278844,20.2600508,20.49731317,20.73457554,20.9718379,21.20910027,21.44636264,21.683625,21.92088737,22.15814974,22.3954121,22.63267447,22.63267447,22.63267447,22.63267447,22.42858045,22.22448642,22.0203924,21.81629838,21.61220435,21.40811033,21.20401631,20.99992228
6_16,20.79582826,20.59173424,20.38764021,20.18354619,19.97945217,19.77535815,19.57126412,19.3671701,19.16307608,18.95898205,18.75488803,18.55079401,18.34669998,18.14260596,17.93851194,17.73441791,17.53032389,17.82620576,18.12208762,18.41796949,18.71385135,19.00973322,19.30561508,19.60149695,19.89737881,20.19326068,20.48914254,20.78502441,21.08090628,21.37678814,21.67267001,21.96855187,22.26443374,22.5603156,22.85619747,23.15207933,23.4479612,23.4479612,23.4479612,23.4479612,23.23326284,23.01856448,22.80386611,22.58916775,22.37446939,22.15977103,21.94507267,21.7303743
6_17,21.51567594,21.30097758,21.08627922,20.87158086,20.65688249,20.44218413,20.22748577,20.01278741,19.79808905,19.58339068,19.36869232,19.15399396,18.9392956,18.72459724,18.50989887,18.29520051,18.08050215,18.32390789,18.56731363,18.81071938,19.05412512,19.29753086,19.5409366,19.78434235,20.02774809,20.27115383,20.51455957,20.75796532,21.00137106,21.2447768,21.48818254,21.73158829,21.97499403,22.21839977,22.46180551,22.70521126,22.948617,22.948617,22.948617,22.948617,22.75794737,22.56727775,22.37660812,22.18593849,21.99526886,21.80459924,21.61392961,21.42325998
6_18,21.23259036,21.04192073,20.8512511,20.66058147,20.46991185,20.27924222,20.08857259,19.89790296,19.70723334,19.51656371,19.32589408,19.13522446,18.94455483,18.7538852,18.56321557,18.37254595,18.18187632,18.42439801,18.6669197,18.9094414,19.15196309,19.39448478,19.63700647,19.87952816,20.12204986,20.36457155,20.60709324,20.84961493,21.09213662,21.33465832,21.57718001,21.8197017,22.06222339,22.30474508,22.54726678,22.78978847,23.03231016,23.03231016,23.03231016,23.03231016,22.82156985,22.61082955,22.40008924,22.18934893,21.97860863,21.76786832,21.55712801,21.34638771
6_19,21.1356474,20.92490709,20.71416679,20.50342648,20.29268617,20.08194586,19.87120556,19.66046525,19.44972494,19.23898464,19.02824433,18.81750402,18.60676372,18.39602341,18.1852831,17.9745428,17.76380249,18.05250328,18.34120406,18.62990485,18.91860563,19.20730642,19.49600721,19.78470799,20.07340878,20.36210956,20.65081035,20.93951114,21.22821192,21.51691271,21.80561349,22.09431428,22.38301507,22.67171585,22.96041664,23.24911742,23.53781821,23.53781821,23.53781821,23.53781821,23.31943222,23.10104623,22.88266024,22.66427425,22.44588825,22.22750226,22.00911627,21.79073028
6_20,21.57234429,21.3539583,21.13557231,20.91718632,20.69880032,20.48041433,20.26202834,20.04364235,19.82525636,19.60687037,19.38848438,19.17009839,18.95171239,18.7333264,18.51494041,18.29655442,18.07816843,18.36436982,18.65057122,18.93677261,19.222974,19.50917539,19.79537679,20.08157818,20.36777957,20.65398097,20.94018236,21.22638375,21.51258515,21.79878654,22.08498793,22.37118932,22.65739072,22.94359211,23.2297935,23.5159949,23.80219629,23.80219629,23.80219629,23.80219629,23.55391414,23.30563198,23.05734983,22.80906767,22.56078552,22.31250337,22.06422121,21.81593906
6_21,21.5676569,21.31937475,21.0710926,20.82281044,20.57452829,20.32624613,20.07796398,19.82968183,19.58139967,19.33311752,19.08483536,18.83655321,18.58827106,18.3399889,18.09170675,17.84342459,17.59514244,17.9069929,18.21884336,18.53069381,18.84254427,19.15439473,19.46624519,19.77809565,20.0899461,20.40179656,20.71364702,21.02549748,21.33734794,21.64919839,21.96104885,22.27289931,22.58474977,22.89660023,23.20845068,23.52030114,23.8321516,23.8321516,23.8321516,23.8321516,23.59566665,23.35918171,23.12269676,22.88621181,22.64972686,22.41324192,22.17675697,21.94027202
6_22,21.70378708,21.46730213,21.23081718,20.99433223,20.75784729,20.52136234,20.28487739,20.04839244,19.8119075,19.57542255,19.3389376,19.10245266,18.86596771,18.62948276,18.39299781,18.15651287,17.92002792,18.21861583,18.51720374,18.81579165,19.11437955,19.41296746,19.71155537,20.01014328,20.30873119,20.6073191,20.905907,21.20449491,21.50308282,21.80167073,22.10025864,22.39884655,22.69743446,22.99602236,23.29461027,23.59319818,23.89178609,23.89178609,23.89178609,23.89178609,23.6571104,23.4224347,23.18775901,22.95308332,22.71840763,22.48373193,22.24905624,22.01438055
6_23,21.77970485,21.54502916,21.31035347,21.07567778,20.84100208,20.60632639,20.3716507,20.13697501,19.90229931,19.66762362,19.43294793,19.19827223,18.96359654,18.72892085,18.49424516,18.25956946,18.02489377,18.28073012,18.53656647,18.79240282,19.04823917,19.30407551,19.55991186,19.81574821,20.07158456,20.32742091,20.58325726,20.83909361,21.09492996,21.35076631,21.60660266,21.862439,22.11827535,22.3741117,22.62994805,22.8857844,23.14162075,23.14162075,23.14162075,23.14162075,22.93595975,22.73029875,22.52463776,22.31897676,22.11331576,21.90765476,21.70199376,21.49633277
6_24,21.29067177,21.08501077,20.87934977,20.67368877,20.46802778,20.26236678,20.05670578,19.85104478,19.64538378,19.43972279,19.23406179,19.02840079,18.82273979,18.61707879,18.4114178,18.2057568,18.0000958,18.28252049,18.56494518,18.84736987,19.12979456,19.41221925,19.69464394,19.97706863,20.25949332,20.54191801,20.8243427,21.1067674,21.38919209,21.67161678,21.95404147,22.23646616,22.51889085,22.80131554,23.08374023,23.36616492,23.64858961,23.64858961,23.64858961,23.64858961,23.42322242,23.19785523,22.97248804,22.74712085,22.52175366,22.29638647,22.07101928,21.84565209
6_25,21.6202849,21.39491771,21.16955052,20.94418333,20.71881613,20.49344894,20.26808175,20.04271456,19.81734737,19.59198018,19.36661299,19.1412458,18.91587861,18.69051142,18.46514423,18.23977704,18.01440985,18.32681791,18.63922596,18.95163402,19.26404208,19.57645013,19.88885819,20.20126625,20.5136743,20.82608236,21.13849041,21.45089847,21.76330653,22.07571458,22.38812264,22.7005307,23.01293875,23.32534681,23.63775487,23.95016292,24.26257098,24.26257098,24.26257098,24.26257098,24.02658342,23.79059585,23.55460829,23.31862073,23.08263317,22.8466456,22.61065804,22.37467048
6_26,22.13868291,21.90269535,21.66670779,21.43072023,21.19473266,20.9587451,20.72275754,20.48676998,20.25078241,20.01479485,19.77880729,19.54281972,19.30683216,19.0708446,18.83485704,18.59886947,18.36288191,18.62914472,18.89540753,19.16167034,19.42793315,19.69419596,19.96045877,20.22672158,20.49298439,20.7592472,21.02551,21.29177281,21.55803562,21.82429843,22.09056124,22.35682405,22.62308686,22.88934967,23.15561248,23.42187529,23.6881381,23.6881381,23.6881381,23.6881381,23.47645967,23.26478125,23.05310282,22.8414244,22.62974597,22.41806755,22.20638912,21.9947107
6_27,21.78303227,21.57135384,21.35967542,21.14799699,20.93631857,20.72464014,20.51296172,20.30128329,20.08960486,19.87792644,19.66624801,19.45456959,19.24289116,19.03121274,18.81953431,18.60785589,18.39617746,18.62676557,18.85735369,19.0879418,19.31852992,19.54911803,19.77970614,20.01029426,20.24088237,20.47147049,20.7020586,20.93264671,21.16323483,21.39382294,21.62441106,21.85499917,22.08558728,22.3161754,22.54676351,22.77735163,23.00793974,23.00793974,23.00793974,23.00793974,22.82907195,22.65020416,22.47133637,22.29246858,22.1136008,21.93473301,21.75586522,21.57699743
6_28,21.39812964,21.21926185,21.04039406,20.86152627,20.68265849,20.5037907,20.32492291,20.14605512,19.96718733,19.78831954,19.60945175,19.43058396,19.25171618,19.07284839,18.8939806,18.71511281,18.53624502,18.80142247,19.06659993,19.33177738,19.59695483,19.86213228,20.12730974,20.39248719,20.65766464,20.9228421,21.18801955,21.453197,21.71837446,21.98355191,22.24872936,22.51390681,22.77908427,23.04426172,23.30943917,23.57461663,23.83979408,23.83979408,23.83979408,23.83979408,23.61336549,23.38693691,23.16050832,22.93407973,22.70765115,22.48122256,22.25479398,22.02836539
6_29,21.8019368,21.57550822,21.34907963,21.12265104,20.89622246,20.66979387,20.44336528,20.2169367,19.99050811,19.76407952,19.53765094,19.31122235,19.08479377,18.85836518,18.63193659,18.40550801,18.17907942,18.4767236,18.77436778,19.07201196,19.36965613,19.66730031,19.96494449,20.26258867,20.56023285,20.85787703,21.1555212,21.45316538,21.75080956,22.04845374,22.34609792,22.6437421,22.94138628,23.23903045,23.53667463,23.83431881,24.13196299,24.13196299,24.13196299,24.13196299,23.88928318,23.64660337,23.40392357,23.16124376,22.91856395,22.67588414,22.43320433,22.19052453
6_30,21.94784472,21.70516491,21.4624851,21.21980529,20.97712549,20.73444568,20.49176587,20.24908606,20.00640625,19.76372645,19.52104664,19.27836683,19.03568702,18.79300721,18.55032741,18.3076476,18.06496779,18.38663099,18.7082942,19.0299574,19.3516206,19.67328381,19.99494701,20.31661021,20.63827342,20.95993662,21.28159982,21.60326303,21.92492623,22.24658944,22.56825264,22.88991584,23.21157905,23.53324225,23.85490545,24.17656866,24.49823186,24.49823186,24.49823186,24.49823186,24.24142291,23.98461396,23.72780501,23.47099606,23.21418711,22.95737816,22.70056921,22.44376026
7_1,22.18695131,21.93014236,21.67333341,21.41652446,21.1597155,20.90290655,20.6460976,20.38928865,20.1324797,19.87567075,19.6188618,19.36205285,19.1052439,18.84843495,18.591626,18.33481705,18.0780081,18.36608938,18.65417066,18.94225195,19.23033323,19.51841451,19.80649579,20.09457708,20.38265836,20.67073964,20.95882092,21.24690221,21.53498349,21.82306477,22.11114605,22.39922734,22.68730862,22.9753899,23.26347118,23.55155247,23.83963375,23.83963375,23.83963375,23.83963375,23.61147144,23.38330914,23.15514683,22.92698452,22.69882222,22.47065991,22.24249761,22.0143353
7_2,21.78617299,21.55801069,21.32984838,21.10168607,20.87352377,20.64536146,20.41719915,20.18903685,19.96087454,19.73271223,19.50454993,19.27638762,19.04822532,18.82006301,18.5919007,18.3637384,18.13557609,18.43767437,18.73977265,19.04187094,19.34396922,19.6460675,19.94816578,20.25026406,20.55236235,20.85446063,21.15655891,21.45865719,21.76075547,22.06285376,22.36495204,22.66705032,22.9691486,23.27124688,23.57334517,23.87544345,24.17754173,24.17754173,24.17754173,24.17754173,23.94522327,23.71290481,23.48058635,23.24826789,23.01594943,22.78363097,22.5513125,22.31899404
7_3,22.08667558,21.85435712,21.62203866,21.3897202,21.15740174,20.92508328,20.69276482,20.46044636,20.2281279,19.99580944,19.76349097,19.53117251,19.29885405,19.06653559,18.83421713,18.60189867,18.36958021,18.67922655,18.98887289,19.29851924,19.60816558,19.91781192,20.22745826,20.53710461,20.84675095,21.15639729,21.46604363,21.77568998,22.08533632,22.39498266,22.704629,23.01427535,23.32392169,23.63356803,23.94321437,24.25286072,24.56250706,24.56250706,24.56250706,24.56250706,24.30751663,24.05252619,23.79753576,23.54254533,23.2875549,23.03256446,22.77757403,22.5225836
7_4,22.26759316,22.01260273,21.7576123,21.50262187,21.24763143,20.992641,20.73765057,20.48266014,20.2276697,19.97267927,19.71768884,19.4626984,19.20770797,18.95271754,18.69772711,18.44273667,18.18774624,18.49255457,18.79736291,19.10217124,19.40697957,19.71178791,20.01659624,20.32140457,20.62621291,20.93102124,21.23582957,21.54063791,21.84544624,22.15025458,22.45506291,22.75987124,23.06467958,23.36948791,23.67429624,23.97910458,24.28391291,24.28391291,24.28391291,24.28391291,24.04649091,23.80906892,23.57164692,23.33422492,23.09680293,22.85938093,22.62195893,22.38453694
7_5,22.14711494,21.90969294,21.67227095,21.43484895,21.19742695,20.96000495,20.72258296,20.48516096,20.24773896,20.01031697,19.77289497,19.53547297,19.29805098,19.06062898,18.82320698,18.58578499,18.34836299,18.67746915,19.00657531,19.33568146,19.66478762,19.99389378,20.32299994,20.6521061,20.98121225,21.31031841,21.63942457,21.96853073,22.29763689,22.62674304,22.9558492,23.28495536,23.61406152,23.94316768,24.27227383,24.60137999,24.93048615,24.93048615,24.93048615,24.93048615,24.66403449,24.39758284,24.13113118,23.86467953,23.59822787,23.33177621,23.06532456,22.7988729
7_6,22.53242125,22.26596959,21.99951793,21.73306628,21.46661462,21.20016297,20.93371131,20.66725965,20.400808,20.13435634,19.86790469,19.60145303,19.33500137,19.06854972,18.80209806,18.53564641,18.26919475,18.55853553,18.8478763,19.13721708,19.42655786,19.71589863,20.00523941,20.29458019,20.58392097,20.87326174,21.16260252,21.4519433,21.74128407,22.03062485,22.31996563,22.6093064,22.89864718,23.18798796,23.47732874,23.76666951,24.05601029,24.05601029,24.05601029,24.05601029,23.82824596,23.60048164,23.37271731,23.14495298,22.91718865,22.68942433,22.46166,22.23389567
7_7,22.00613135,21.77836702,21.55060269,21.32283836,21.09507404,20.86730971,20.63954538,20.41178105,20.18401673,19.9562524,19.72848807,19.50072375,19.27295942,19.04519509,18.81743076,18.58966644,18.36190211,18.66686944,18.97183677,19.2768041,19.58177142,19.88673875,20.19170608,20.49667341,20.80164074,21.10660807,21.41157539,21.71654272,22.02151005,22.32647738,22.63144471,22.93641204,23.24137937,23.54634669,23.85131402,24.15628135,24.46124868,24.46124868,24.46124868,24.46124868,24.23357307,24.00589746,23.77822185,23.55054624,23.32287063,23.09519502,22.86751941,22.6398438
7_8,22.41216819,22.18449258,21.95681697,21.72914136,21.50146574,21.27379013,21.04611452,20.81843891,20.5907633,20.36308769,20.13541208,19.90773647,19.68006086,19.45238525,19.22470964,18.99703403,18.76935842,19.08149703,19.39363564,19.70577425,20.01791286,20.33005147,20.64219008,20.95432869,21.2664673,21.57860591,21.89074451,22.20288312,22.51502173,22.82716034,23.13929895,23.45143756,23.76357617,24.07571478,24.38785339,24.699992,25.01213061,25.01213061,25.01213061,25.01213061,24.74677598,24.48142135,24.21606672,23.95071209,23.68535746,23.42000283,23.1546482,22.88929357
7_9,22.62393894,22.35858431,22.09322968,21.82787505,21.56252041,21.29716578,21.03181115,20.76645652,20.50110189,20.23574726,19.97039263,19.705038,19.43968337,19.17432874,18.90897411,18.64361948,18.37826485,18.71809809,19.05793133,19.39776457,19.73759781,20.07743105,20.41726429,20.75709753,21.09693077,21.43676401,21.77659725,22.11643049,22.45626373,22.79609697,23.13593021,23.47576345,23.81559669,24.15542993,24.49526317,24.83509641,25.17492965,25.17492965,25.17492965,25.17492965,24.92132484,24.66772003,24.41411522,24.16051041,23.9069056,23.65330079,23.39969598,23.14609117
7_10,22.89248636,22.63888155,22.38527674,22.13167193,21.87806711,21.6244623,21.37085749,21.11725268,20.86364787,20.61004306,20.35643825,20.10283344,19.84922863,19.59562382,19.34201901,19.0884142,18.83480939,19.13969566,19.44458193,19.74946821,20.05435448,20.35924075,20.66412702,20.96901329,21.27389957,21.57878584,21.88367211,22.18855838,22.49344465,22.79833093,23.1032172,23.40810347,23.71298974,24.01787601,24.32276229,24.62764856,24.93253483,24.93253483,24.93253483,24.93253483,24.67192673,24.41131863,24.15071053,23.89010243,23.62949433,23.36888623,23.10827813,22.84767003
7_11,22.58706193,22.32645383,22.06584573,21.80523763,21.54462954,21.28402144,21.02341334,20.76280524,20.50219714,20.24158904,19.98098094,19.72037284,19.45976474,19.19915664,18.93854854,18.67794044,18.41733234,18.76359666,19.10986099,19.45612531,19.80238963,20.14865395,20.49491828,20.8411826,21.18744692,21.53371125,21.87997557,22.22623989,22.57250422,22.91876854,23.26503286,23.61129718,23.95756151,24.30382583,24.65009015,24.99635448,25.3426188,25.3426188,25.3426188,25.3426188,25.07660752,24.81059624,24.54458497,24.27857369,24.01256241,23.74655113,23.48053985,23.21452858
7_12,22.9485173,22.68250602,22.41649474,22.15048346,21.88447219,21.61846091,21.35244963,21.08643835,20.82042707,20.5544158,20.28840452,20.02239324,19.75638196,19.49037068,19.22435941,18.95834813,18.69233685,19.02165099,19.35096514,19.68027928,20.00959343,20.33890757,20.66822171,20.99753586,21.32685,21.65616415,21.98547829,22.31479243,22.64410658,22.97342072,23.30273487,23.63204901,23.96136315,24.2906773,24.61999144,24.94930559,25.27861973,25.27861973,25.27861973,25.27861973,25.03709609,24.79557245,24.55404881,24.31252518,24.07100154,23.8294779,23.58795426,23.34643062
7_13,23.10490698,22.86338335,22.62185971,22.38033607,22.13881243,21.89728879,21.65576515,21.41424152,21.17271788,20.93119424,20.6896706,20.44814696,20.20662332,19.96509969,19.72357605,19.48205241,19.24052877,19.55503851,19.86954824,20.18405798,20.49856772,20.81307746,21.12758719,21.44209693,21.75660667,22.07111641,22.38562614,22.70013588,23.01464562,23.32915536,23.64366509,23.95817483,24.27268457,24.58719431,24.90170404,25.21621378,25.53072352,25.53072352,25.53072352,25.53072352,25.25317121,24.9756189,24.69806659,24.42051428,24.14296197,23.86540966,23.58785735,23.31030504
7_14,23.03275273,22.75520042,22.47764811,22.2000958,21.92254348,21.64499117,21.36743886,21.08988655,20.81233424,20.53478193,20.25722962,19.97967731,19.702125,19.42457269,19.14702038,18.86946807,18.59191576,18.91623334,19.24055093,19.56486851,19.8891861,20.21350368,20.53782126,20.86213885,21.18645643,21.51077402,21.8350916,22.15940918,22.48372677,22.80804435,23.13236194,23.45667952,23.7809971,24.10531469,24.42963227,24.75394986,25.07826744,25.07826744,25.07826744,25.07826744,24.81369915,24.54913086,24.28456256,24.01999427,23.75542598,23.49085769,23.22628939,22.9617211
7_15,22.69715281,22.43258452,22.16801622,21.90344793,21.63887964,21.37431135,21.10974305,20.84517476,20.58060647,20.31603818,20.05146988,19.78690159,19.5223333,19.25776501,18.99319671,18.72862842,18.46406013,18.79849064,19.13292114,19.46735165,19.80178216,20.13621266,20.47064317,20.80507368,21.13950418,21.47393469,21.80836519,22.1427957,22.47722621,22.81165671,23.14608722,23.48051773,23.81494823,24.14937874,24.48380925,24.81823975,25.15267026,25.15267026,25.15267026,25.15267026,24.89078628,24.62890229,24.36701831,24.10513433,23.84325034,23.58136636,23.31948237,23.05759839
7_16,22.79571441,22.53383042,22.27194644,22.01006246,21.74817847,21.48629449,21.22441051,20.96252652,20.70064254,20.43875856,20.17687457,19.91499059,19.6531066,19.39122262,19.12933864,18.86745465,18.60557067,18.95470003,19.30382939,19.65295875,20.00208812,20.35121748,20.70034684,21.0494762,21.39860556,21.74773492,22.09686428,22.44599365,22.79512301,23.14425237,23.49338173,23.84251109,24.19164045,24.54076982,24.88989918,25.23902854,25.5881579,25.5881579,25.5881579,25.5881579,25.31838239,25.04860688,24.77883137,24.50905586,24.23928035,23.96950484,23.69972933,23.42995382
7_17,23.16017831,22.8904028,22.62062729,22.35085178,22.08107627,21.81130076,21.54152525,21.27174974,21.00197423,20.73219872,20.46242321,20.1926477,19.92287219,19.65309668,19.38332117,19.11354566,18.84377015,19.17386947,19.5039688,19.83406812,20.16416744,20.49426677,20.82436609,21.15446541,21.48456474,21.81466406,22.14476338,22.47486271,22.80496203,23.13506136,23.46516068,23.79526,24.12535933,24.45545865,24.78555797,25.1156573,25.44575662,25.44575662,25.44575662,25.44575662,25.16761286,24.88946911,24.61132535,24.33318159,24.05503784,23.77689408,23.49875033,23.22060657
7_18,22.94246281,22.66431906,22.3861753,22.10803154,21.82988779,21.55174403,21.27360027,20.99545652,20.71731276,20.439169,20.16102525,19.88288149,19.60473774,19.32659398,19.04845022,18.77030647,18.49216271,18.83915253,19.18614236,19.53313218,19.88012201,20.22711183,20.57410165,20.92109148,21.2680813,21.61507113,21.96206095,22.30905077,22.6560406,23.00303042,23.35002025,23.69701007,24.04399989,24.39098972,24.73797954,25.08496937,25.43195919,25.43195919,25.43195919,25.43195919,25.16039758,24.88883598,24.61727437,24.34571277,24.07415116,23.80258956,23.53102795,23.25946635
7_19,22.98790474,22.71634313,22.44478153,22.17321992,21.90165832,21.63009671,21.35853511,21.0869735,20.81541189,20.54385029,20.27228868,20.00072708,19.72916547,19.45760387,19.18604226,18.91448066,18.64291905,19.03174298,19.42056691,19.80939084,20.19821477,20.5870387,20.97586263,21.36468656,21.75351049,22.14233442,22.53115834,22.91998227,23.3088062,23.69763013,24.08645406,24.47527799,24.86410192,25.25292585,25.64174978,26.03057371,26.41939764,26.41939764,26.41939764,26.41939764,26.13212852,25.84485939,25.55759027,25.27032114,24.98305202,24.69578289,24.40851377,24.12124464
7_20,23.83397552,23.54670639,23.25943727,22.97216814,22.68489902,22.39762989,22.11036077,21.82309164,21.53582252,21.24855339,20.96128427,20.67401514,20.38674602,20.09947689,19.81220777,19.52493864,19.23766952,19.58340208,19.92913463,20.27486719,20.62059974,20.9663323,21.31206486,21.65779741,22.00352997,22.34926252,22.69499508,23.04072764,23.38646019,23.73219275,24.0779253,24.42365786,24.76939042,25.11512297,25.46085553,25.80658808,26.15232064,26.15232064,26.15232064,26.15232064,25.87233485,25.59234906,25.31236327,25.03237748,24.75239169,24.4724059,24.19242011,23.91243432
7_21,23.63244853,23.35246274,23.07247695,22.79249116,22.51250538,22.23251959,21.9525338,21.67254801,21.39256222,21.11257643,20.83259064,20.55260485,20.27261906,19.99263327,19.71264748,19.43266169,19.1526759,19.49081942,19.82896294,20.16710647,20.50524999,20.84339351,21.18153703,21.51968055,21.85782408,22.1959676,22.53411112,22.87225464,23.21039816,23.54854169,23.88668521,24.22482873,24.56297225,24.90111577,25.2392593,25.57740282,25.91554634,25.91554634,25.91554634,25.91554634,25.63646518,25.35738402,25.07830285,24.79922169,24.52014053,24.24105937,23.9619782,23.68289704
7_22,23.40381588,23.12473472,22.84565355,22.56657239,22.28749123,22.00841007,21.7293289,21.45024774,21.17116658,20.89208542,20.61300425,20.33392309,20.05484193,19.77576077,19.4966796,19.21759844,18.93851728,19.28803767,19.63755806,19.98707846,20.33659885,20.68611924,21.03563963,21.38516003,21.73468042,22.08420081,22.4337212,22.7832416,23.13276199,23.48228238,23.83180277,24.18132317,24.53084356,24.88036395,25.22988434,25.57940474,25.92892513,25.92892513,25.92892513,25.92892513,25.66158916,25.39425318,25.12691721,24.85958123,24.59224526,24.32490929,24.05757331,23.79023734
7_23,23.52290136,23.25556539,22.98822942,22.72089344,22.45355747,22.18622149,21.91888552,21.65154955,21.38421357,21.1168776,20.84954162,20.58220565,20.31486968,20.0475337,19.78019773,19.51286175,19.24552578,19.59845634,19.9513869,20.30431746,20.65724802,21.01017857,21.36310913,21.71603969,22.06897025,22.42190081,22.77483137,23.12776193,23.48069249,23.83362305,24.18655361,24.53948416,24.89241472,25.24534528,25.59827584,25.9512064,26.30413696,26.30413696,26.30413696,26.30413696,26.02541316,25.74668936,25.46796556,25.18924176,24.91051795,24.63179415,24.35307035,24.07434655
7_24,23.79562275,23.51689895,23.23817515,22.95945135,22.68072754,22.40200374,22.12327994,21.84455614,21.56583234,21.28710854,21.00838474,20.72966094,20.45093713,20.17221333,19.89348953,19.61476573,19.33604193,19.69000039,20.04395886,20.39791732,20.75187578,21.10583425,21.45979271,21.81375117,22.16770964,22.5216681,22.87562656,23.22958503,23.58354349,23.93750196,24.29146042,24.64541888,24.99937735,25.35333581,25.70729427,26.06125274,26.4152112,26.4152112,26.4152112,26.4152112,26.1289511,25.84269099,25.55643089,25.27017078,24.98391068,24.69765058,24.41139047,24.12513037
7_25,23.83887026,23.55261016,23.26635006,22.98008995,22.69382985,22.40756974,22.12130964,21.83504954,21.54878943,21.26252933,20.97626922,20.69000912,20.40374902,20.11748891,19.83122881,19.5449687,19.2587086,19.58813631,19.91756402,20.24699174,20.57641945,20.90584716,21.23527487,21.56470259,21.8941303,22.22355801,22.55298572,22.88241344,23.21184115,23.54126886,23.87069657,24.20012429,24.529552,24.85897971,25.18840742,25.51783514,25.84726285,25.84726285,25.84726285,25.84726285,25.57620184,25.30514082,25.03407981,24.76301879,24.49195778,24.22089676,23.94983575,23.67877473
